gene,avg_fpkm,class
Seita.2G035500,133.170152778,0
Seita.2G035900,23.453575,0
Seita.2G037500,174.803861111,0
Seita.2G037800,7.89738055556,0
Seita.2G041800,19.8077638889,0
Seita.2G042100,19.1528694444,0
Seita.2G042700,46.3618444444,0
Seita.2G043400,52.7163166667,0
Seita.2G044000,35.2993305556,0
Seita.2G044300,44.3646861111,0
Seita.2G046700,14.6934944444,0
Seita.2G046800,267.195333333,0
Seita.2G047900,5.94887472222,0
Seita.2G048300,5.08333444444,0
Seita.2G048400,264.708444444,0
Seita.2G050500,138.861880556,0
Seita.2G051000,202.850944444,0
Seita.2G051200,8.56320638889,0
Seita.2G051900,20.1454583333,0
Seita.2G052000,1.49251011111,0
Seita.2G055300,188.046,0
Seita.2G057300,2.22505111111,0
Seita.2G058500,2.06769972222,0
Seita.2G059900,142.390177778,0
Seita.2G060100,18.3753722222,0
Seita.2G060700,102.39455,0
Seita.2G064900,7.33618083333,0
Seita.2G068100,25.9071666667,0
Seita.2G068400,7.42697277778,0
Seita.2G069500,22.1758027778,0
Seita.2G069600,2.82364777778,0
Seita.2G070900,31.1981361111,0
Seita.2G071200,14.2029102778,0
Seita.2G071400,118.563655556,0
Seita.2G071500,20.9890305556,0
Seita.2G076200,65.3511416667,0
Seita.2G076400,77.7019083333,0
Seita.2G077700,28.1276944444,0
Seita.2G077900,7.30366027778,0
Seita.2G078000,17.168825,0
Seita.2G079200,53.4499,0
Seita.2G079300,163.850055556,0
Seita.2G079400,30.5513583333,0
Seita.2G082200,15.0921027778,0
Seita.2G082500,7.4756875,0
Seita.2G083500,52.4921583333,0
Seita.2G084000,80.2079944444,0
Seita.2G088500,9.84218138889,0
Seita.2G090800,22.0087472222,0
Seita.2G091300,34.2168138889,0
Seita.2G091700,10.0001886111,0
Seita.2G096100,42.8058388889,0
Seita.2G097300,7.82478305556,0
Seita.2G098300,10.1935888889,0
Seita.2G098700,8.31754027778,0
Seita.2G099100,19.4928777778,0
Seita.2G102500,15.9070527778,0
Seita.2G108500,9.62533055556,0
Seita.2G109900,3.81996277778,0
Seita.2G110200,18.1148777778,0
Seita.2G110400,23.3177888889,0
Seita.2G111100,40.6002611111,0
Seita.2G111900,9.15021083333,0
Seita.2G112900,6.663895,0
Seita.2G114300,1.25731952778,0
Seita.2G117800,28.5369416667,0
Seita.2G118400,20.4999888889,0
Seita.2G119000,17.6079277778,0
Seita.2G120800,2.73184888889,0
Seita.2G121200,25.9918805556,0
Seita.2G122900,85.3298361111,0
Seita.2G123400,43.9438,0
Seita.2G124400,10.0076477778,0
Seita.2G124900,30.7412416667,0
Seita.2G125900,7.44581972222,0
Seita.2G127600,11.9121086111,0
Seita.2G127800,53.6067333333,0
Seita.2G128700,38.9066416667,0
Seita.2G129200,18.5654111111,0
Seita.2G130300,25.6403055556,0
Seita.2G130400,13.2360936111,0
Seita.2G131900,9.98140777778,0
Seita.2G132000,14.0035916667,0
Seita.2G132600,160.033166667,0
Seita.2G132700,20.6410888889,0
Seita.2G132800,16.0539972222,0
Seita.2G133300,23.2966027778,0
Seita.2G133700,336.491583333,0
Seita.2G134300,74.6022583333,0
Seita.2G134900,8.42809833333,0
Seita.2G135800,7.79295777778,0
Seita.2G136000,36.2985833333,0
Seita.2G136100,17.8273277778,0
Seita.2G136300,9.89911138889,0
Seita.2G136400,1.76021936111,0
Seita.2G139100,40.5372055556,0
Seita.2G139200,10.6538502778,0
Seita.2G139900,59.7041055556,0
Seita.2G141300,25.116675,0
Seita.2G142400,3.17864277778,0
Seita.2G143100,6.71788638889,0
Seita.2G143900,11.0429633333,0
Seita.2G144200,33.9235222222,0
Seita.2G145100,21.1289861111,0
Seita.2G145300,13.7798125,0
Seita.2G145500,211.26725,0
Seita.2G146300,13.9029083333,0
Seita.2G146900,12.6429541667,0
Seita.2G148600,7.86469111111,0
Seita.2G150000,30.2582638889,0
Seita.2G151200,74.0098833333,0
Seita.2G151300,16.4691027778,0
Seita.2G151800,30.7160527778,0
Seita.2G152500,33.46155,0
Seita.2G152600,35.5521222222,0
Seita.2G152700,16.9066444444,0
Seita.2G153400,75.9513194444,0
Seita.2G154500,58.82035,0
Seita.2G155900,9.75815833333,0
Seita.2G156900,99.6862722222,0
Seita.2G157900,4.66691166667,0
Seita.2G158300,7.50236777778,0
Seita.2G160100,14.0462419444,0
Seita.2G160200,28.0895444444,0
Seita.2G161400,11.4098963889,0
Seita.2G163400,23.9663777778,0
Seita.2G163500,10.3328716667,0
Seita.2G167000,21.9596666667,0
Seita.2G167200,49.2571527778,0
Seita.2G167400,51.6472583333,0
Seita.2G168000,6.57922083333,0
Seita.2G168100,9.13414861111,0
Seita.2G170400,12.6287688889,0
Seita.2G170500,14.8237361111,0
Seita.2G171800,3.02196277778,0
Seita.2G172900,10.3889275,0
Seita.2G173000,10.6282130556,0
Seita.2G174000,9.2467475,0
Seita.2G176000,7.48390277778,0
Seita.2G176700,2.94541472222,0
Seita.2G177300,30.3167888889,0
Seita.2G178000,14.3772611111,0
Seita.2G180300,25.2822,0
Seita.2G180400,2.26100002778,0
Seita.2G181700,20.2606416667,0
Seita.2G181900,150.065027778,0
Seita.2G182900,26.0246694444,0
Seita.2G184600,45.9282916667,0
Seita.2G184800,4.00472222222,0
Seita.2G185400,19.2624305556,0
Seita.2G185500,1.34708813889,0
Seita.2G186500,9.84262611111,0
Seita.2G188000,141.343916667,0
Seita.2G191000,8.54988416667,0
Seita.2G191800,7.3083525,0
Seita.2G194400,76.4989555556,0
Seita.2G195400,6.51118111111,0
Seita.2G196000,4.03462944444,0
Seita.2G196200,4.97470694444,0
Seita.2G196300,9.02443694444,0
Seita.2G196800,1.67343805556,0
Seita.2G196900,54.2618666667,0
Seita.2G200800,14.22391,0
Seita.2G201100,52.0453444444,0
Seita.2G201300,4.47120333333,0
Seita.2G201500,24.169675,0
Seita.2G201800,10.1577858333,0
Seita.2G202500,22.2857694444,0
Seita.2G203500,11.9431611111,0
Seita.2G204000,157.798055556,0
Seita.2G204200,17.2605555556,0
Seita.2G205000,2.22745694444,0
Seita.2G205500,28.7005916667,0
Seita.2G205900,6.23615722222,0
Seita.2G207000,7.86130861111,0
Seita.2G207400,3.82490916667,0
Seita.2G207500,78.2482916667,0
Seita.2G211000,18.730175,0
Seita.2G212000,2.91578888889,0
Seita.2G215300,16.27965,0
Seita.2G216700,10.7857888889,0
Seita.2G217700,12.1329147222,0
Seita.2G218000,10.9398766667,0
Seita.2G218300,8.65979,0
Seita.2G219000,48.5000444444,0
Seita.2G220900,5.81535833333,0
Seita.2G221600,10.2614775,0
Seita.2G222000,37.4911361111,0
Seita.2G226500,22.5091972222,0
Seita.2G227200,55.3211611111,0
Seita.2G227600,22.024275,0
Seita.2G232700,12.4805838889,0
Seita.2G235600,2.12317302778,0
Seita.2G235700,7.16453777778,0
Seita.2G239700,19.2086222222,0
Seita.2G239800,13.5009277778,0
Seita.2G240800,7.85672138889,0
Seita.2G241400,5.57407305556,0
Seita.2G244100,15.5667577778,0
Seita.2G247700,22.7432388889,0
Seita.2G248600,19.7176444444,0
Seita.2G248700,2.66578638889,0
Seita.2G250800,7.33088666667,0
Seita.2G252600,12.6265883333,0
Seita.2G254600,16.1972388889,0
Seita.2G254800,20.9689972222,0
Seita.2G257000,23.0945416667,0
Seita.2G257100,22.4430611111,0
Seita.2G258400,10.0294388889,0
Seita.2G258600,20.7642027778,0
Seita.2G259600,49.1716611111,0
Seita.2G260300,26.1650638889,0
Seita.2G261700,8.88902055556,0
Seita.2G262800,73.9745916667,0
Seita.2G262900,85.2769583333,0
Seita.2G263100,76.02555,0
Seita.2G263900,29.0872583333,0
Seita.2G264400,5.1755625,0
Seita.2G264600,68.4877305556,0
Seita.2G265800,26.1009805556,0
Seita.2G266000,73.1023888889,0
Seita.2G266700,7.49360388889,0
Seita.2G267800,22.6938611111,0
Seita.2G268300,24.434825,0
Seita.2G269200,7.67520944444,0
Seita.2G269300,13.8524330556,0
Seita.2G269500,16.4024333333,0
Seita.2G270800,59.5179194444,0
Seita.2G270900,42.0978,0
Seita.2G272100,34.8990638889,0
Seita.2G272300,10.1682791667,0
Seita.2G272400,10.9700394444,0
Seita.2G272500,105.140794444,0
Seita.2G274300,9.48283083333,0
Seita.2G275400,25.57965,0
Seita.2G276600,21.3496805556,0
Seita.2G276900,5.18965388889,0
Seita.2G277200,9.56389444444,0
Seita.2G278900,54.6042,0
Seita.2G279400,50.8514472222,0
Seita.2G279500,32.8130111111,0
Seita.2G281500,20.2678805556,0
Seita.2G281700,17.5905972222,0
Seita.2G281900,23.7463277778,0
Seita.2G282000,96.0795833333,0
Seita.2G282700,14.4904694444,0
Seita.2G283600,57.9655194444,0
Seita.2G283900,7.82136583333,0
Seita.2G284100,26.6513333333,0
Seita.2G284600,46.8075888889,0
Seita.2G286700,33.3654388889,0
Seita.2G287600,45.2341694444,0
Seita.2G287700,5.45698444444,0
Seita.2G287800,54.7882388889,0
Seita.2G288200,33.6449472222,0
Seita.2G289300,15.9973744444,0
Seita.2G289700,49.6393694444,0
Seita.2G290400,48.1660055556,0
Seita.2G290700,18.4655861111,0
Seita.2G290900,68.3490138889,0
Seita.2G291100,10.055705,0
Seita.2G294000,3.50593,0
Seita.2G297300,13.6838777778,0
Seita.2G298400,1.64364544444,0
Seita.2G299100,23.1581333333,0
Seita.2G301200,3.41229027778,0
Seita.2G301600,225.255666667,0
Seita.2G302000,20.2129666667,0
Seita.2G302200,2.6296175,0
Seita.2G303300,7.88838333333,0
Seita.2G303500,62.6418944444,0
Seita.2G303800,17.4692083333,0
Seita.2G304100,29.6502916667,0
Seita.2G304900,7.69999111111,0
Seita.2G305500,16.1245833333,0
Seita.2G307000,11.8737355556,0
Seita.2G307100,10.6318638889,0
Seita.2G307500,113.522544444,0
Seita.2G309000,26.9150333333,0
Seita.2G309100,21.0739333333,0
Seita.2G309300,19.8045333333,0
Seita.2G310100,19.6648305556,0
Seita.2G311200,6.17874388889,0
Seita.2G311400,11.9954013889,0
Seita.2G312800,27.965625,0
Seita.2G313000,24.9840305556,0
Seita.2G314900,1.07114719444,0
Seita.2G315700,15.8598972222,0
Seita.2G316000,19.6855861111,0
Seita.2G316500,6.89442444444,0
Seita.2G316900,9.67095333333,0
Seita.2G317300,190.609083333,0
Seita.2G319300,12.3951486111,0
Seita.2G320500,96.9191055556,0
Seita.2G320700,12.4562780556,0
Seita.2G320900,13.7305352778,0
Seita.2G322000,23.8207805556,0
Seita.2G322100,87.4764694444,0
Seita.2G322200,27.7457944444,0
Seita.2G322600,4.95420361111,0
Seita.2G322700,30.3381083333,0
Seita.2G322900,6.046965,0
Seita.2G323300,6.72264388889,0
Seita.2G324300,32.1086333333,0
Seita.2G325700,41.0194583333,0
Seita.2G325900,11.1654522222,0
Seita.2G326000,10.6148536111,0
Seita.2G326300,16.3786894444,0
Seita.2G326400,14.1231444444,0
Seita.2G326500,2.61183361111,0
Seita.2G328200,8.9684775,0
Seita.2G331000,3.67290277778,0
Seita.2G331200,19.0110027778,0
Seita.2G332500,7.22667444444,0
Seita.2G334600,6.23687555556,0
Seita.2G338900,11.0700522222,0
Seita.2G342600,40.1782083333,0
Seita.2G343100,12.9510186111,0
Seita.2G344000,33.7717388889,0
Seita.2G344100,18.4845638889,0
Seita.2G344700,66.2510972222,0
Seita.2G347500,23.1572527778,0
Seita.2G349300,38.25045,0
Seita.2G350100,119.344088889,0
Seita.2G351700,297.645777778,0
Seita.2G353000,17.6847027778,0
Seita.2G353200,14.3179383333,0
Seita.2G353600,53.6030333333,0
Seita.2G354300,23.4615805556,0
Seita.2G354700,5.88431777778,0
Seita.2G355000,70.12425,0
Seita.2G356200,8.08797055556,0
Seita.2G356400,11.5671416667,0
Seita.2G357600,8.482315,0
Seita.2G358800,10.6869322222,0
Seita.2G359600,34.3190611111,0
Seita.2G359800,947.808416667,0
Seita.2G360500,40.5554416667,0
Seita.2G361100,27.2951055556,0
Seita.2G361400,16.8431638889,0
Seita.2G361900,2.10934166667,0
Seita.2G363000,20.0884833333,0
Seita.2G363700,1.9789,0
Seita.2G363800,51.9666638889,0
Seita.2G364600,235.376805556,0
Seita.2G364800,3.64225166667,0
Seita.2G365900,74.6485305556,0
Seita.2G366300,56.8744333333,0
Seita.2G367600,21.1982027778,0
Seita.2G368100,80.60215,0
Seita.2G368300,6.05293833333,0
Seita.2G368400,8.36673611111,0
Seita.2G370500,51.2486972222,0
Seita.2G370800,16.0238361111,0
Seita.2G371000,101.162658333,0
Seita.2G371500,64.0847888889,0
Seita.2G371700,15.7026277778,0
Seita.2G372200,3.96414055556,0
Seita.2G372300,2.90526888889,0
Seita.2G374100,52.0516111111,0
Seita.2G375100,23.0746722222,0
Seita.2G375800,7.01562611111,0
Seita.2G376200,5.7038775,0
Seita.2G376500,3.88916194444,0
Seita.2G376700,15.0812888889,0
Seita.2G377200,774.288166667,0
Seita.2G377300,12.7124080556,0
Seita.2G378500,26.2103055556,0
Seita.2G378600,18.0848444444,0
Seita.2G381100,10.0622405556,0
Seita.2G382200,5.69065055556,0
Seita.2G382300,16.5822805556,0
Seita.2G382900,17.8777722222,0
Seita.2G384500,8.24718222222,0
Seita.2G385400,22.7113861111,0
Seita.2G385700,89.0478305556,0
Seita.2G386400,17.7678305556,0
Seita.2G386500,5.7759,0
Seita.2G386600,221.883111111,0
Seita.2G386800,2.6988175,0
Seita.2G387500,509.896777778,0
Seita.2G388300,2.79309611111,0
Seita.2G391400,14.2731316667,0
Seita.2G391700,2.18773861111,0
Seita.2G391900,25.9924611111,0
Seita.2G393200,27.95975,0
Seita.2G394000,36.221025,0
Seita.2G394200,14.3487505556,0
Seita.2G394600,252.288944444,0
Seita.2G395200,9.06443305556,0
Seita.2G395700,23.1270722222,0
Seita.2G397200,4.47840833333,0
Seita.2G398100,19.3532638889,0
Seita.2G398400,22.938025,0
Seita.2G399300,10.6750055556,0
Seita.2G399400,21.3186694444,0
Seita.2G400000,15.3288194444,0
Seita.2G400400,5.57392,0
Seita.2G400500,6.24129583333,0
Seita.2G403200,19.3934722222,0
Seita.2G404000,44.1558194444,0
Seita.2G408100,7.16368583333,0
Seita.2G408200,5.39178694444,0
Seita.2G410100,118.660836111,0
Seita.2G410700,78.4733388889,0
Seita.2G411300,31.6590222222,0
Seita.2G411500,13.9737083333,0
Seita.2G411600,41.1016833333,0
Seita.2G412100,15.7465083333,0
Seita.2G412300,102.665111111,0
Seita.2G413600,187.918916667,0
Seita.2G413800,26.3952583333,0
Seita.2G414700,13.1032344444,0
Seita.2G415900,29.9443083333,0
Seita.2G416000,4.30319627778,0
Seita.2G416500,52.9683638889,0
Seita.2G416900,9.60686027778,0
Seita.2G418100,31.7886222222,0
Seita.2G418600,10.48974,0
Seita.2G419300,9.83411138889,0
Seita.2G420600,29.559525,0
Seita.2G420800,6.67865055556,0
Seita.2G421200,17.5796777778,0
Seita.2G422500,119.461955556,0
Seita.2G423400,3.5252125,0
Seita.2G424000,5.78932611111,0
Seita.2G424100,19.6188166667,0
Seita.2G425200,51.4767,0
Seita.2G425900,74.1759361111,0
Seita.2G427000,17.0366888889,0
Seita.2G428300,9.34085472222,0
Seita.2G428400,11.7607791667,0
Seita.2G429500,187.007083333,0
Seita.2G432900,38.5309138889,0
Seita.2G433500,64.8403388889,0
Seita.2G434000,2.43480305556,0
Seita.2G434400,32.4862722222,0
Seita.2G435300,28.5856333333,0
Seita.2G435900,20.8258388889,0
Seita.2G437400,4.85493805556,0
Seita.2G437700,3.11160833333,0
Seita.2G439000,106.196355556,0
Seita.2G440400,9.61171777778,0
Seita.2G441200,18.0864222222,0
Seita.2G442000,80.0353472222,0
Seita.2G442800,6.77562305556,0
Seita.2G442900,9.43531972222,0
Seita.2G443200,10.265225,0
Seita.2G443300,10.1962588889,0
Seita.2G443400,11.2805227778,0
Seita.2G443500,19.4907333333,0
Seita.2G445200,8.93712444444,0
Seita.3G000600,35.5212722222,0
Seita.3G000900,35.6715972222,0
Seita.3G001000,7.03906666667,0
Seita.3G001200,11.2299136111,0
Seita.3G002000,14.5806377778,0
Seita.3G002700,22.1039277778,0
Seita.3G003100,10.6170219444,0
Seita.3G003300,3.71575083333,0
Seita.3G004500,60.1671583333,0
Seita.3G005800,14.7713333333,0
Seita.3G006000,33.8300611111,0
Seita.3G006400,1.71706813889,0
Seita.3G007900,18.6937694444,0
Seita.3G008500,33.912575,0
Seita.3G008800,3.84765888889,0
Seita.3G009400,12.9364305556,0
Seita.3G010100,7.2423375,0
Seita.3G011200,47.6958305556,0
Seita.3G011800,48.7220833333,0
Seita.3G012000,10.4782983333,0
Seita.3G012400,39.1673194444,0
Seita.3G012800,13.9615844444,0
Seita.3G013300,14.945675,0
Seita.3G014300,50.6358333333,0
Seita.3G015100,22.1223111111,0
Seita.3G015200,4.61090916667,0
Seita.3G015300,16.1710027778,0
Seita.3G015600,111.238811111,0
Seita.3G016800,8.99337583333,0
Seita.3G018300,17.0070888889,0
Seita.3G019700,6.51326305556,0
Seita.3G020900,18.2890944444,0
Seita.3G023100,47.9076277778,0
Seita.3G023700,17.7677388889,0
Seita.3G024300,15.383435,0
Seita.3G024800,16.5221055556,0
Seita.3G025100,6.83826694444,0
Seita.3G025200,73.8214833333,0
Seita.3G025300,98.6895777778,0
Seita.3G025900,9.62287416667,0
Seita.3G026200,114.295005556,0
Seita.3G027300,26.8709027778,0
Seita.3G029800,17.1706277778,0
Seita.3G031200,62.4847305556,0
Seita.3G031300,17.4966922222,0
Seita.3G032500,18.1560472222,0
Seita.3G033200,25.888725,0
Seita.3G033700,73.8966333333,0
Seita.3G034100,58.3767361111,0
Seita.3G035800,36.3903027778,0
Seita.3G036500,43.0860666667,0
Seita.3G036800,12.2030022222,0
Seita.3G037200,16.1967266667,0
Seita.3G037400,28.1001416667,0
Seita.3G037600,32.9459861111,0
Seita.3G037700,64.3510444444,0
Seita.3G041100,3.22997777778,0
Seita.3G043900,13.1158144444,0
Seita.3G044400,4.76664,0
Seita.3G044500,9.85393555556,0
Seita.3G045400,10.17174,0
Seita.3G047100,6.02744555556,0
Seita.3G048000,34.0178472222,0
Seita.3G048500,29.8732388889,0
Seita.3G051100,16.4298111111,0
Seita.3G053400,531.585138889,0
Seita.3G055500,17.2998333333,0
Seita.3G056100,28.7066055556,0
Seita.3G056200,7.0061775,0
Seita.3G058500,5.51937972222,0
Seita.3G059000,14.3722777778,0
Seita.3G061000,8.99818555556,0
Seita.3G063300,2.72499083333,0
Seita.3G063500,347.577944444,0
Seita.3G065300,2.95818611111,0
Seita.3G065800,15.1419538889,0
Seita.3G066900,11.1898133333,0
Seita.3G067600,144.967972222,0
Seita.3G067700,30.2107388889,0
Seita.3G068000,29.6560722222,0
Seita.3G068300,147.141055556,0
Seita.3G069200,44.6817111111,0
Seita.3G069300,3.67696333333,0
Seita.3G069600,13.9993888889,0
Seita.3G069700,28.6127361111,0
Seita.3G070100,11.7529616667,0
Seita.3G070300,11.1600130556,0
Seita.3G070600,22.3637333333,0
Seita.3G071100,50.7517444444,0
Seita.3G071900,6.78923055556,0
Seita.3G072100,19.4417305556,0
Seita.3G074500,167.784527778,0
Seita.3G075000,51.8552583333,0
Seita.3G077200,3.03990805556,0
Seita.3G077800,61.5497972222,0
Seita.3G079500,39.0706222222,0
Seita.3G080800,45.6127055556,0
Seita.3G080900,189.433861111,0
Seita.3G081100,46.8413055556,0
Seita.3G083500,34.0815944444,0
Seita.3G084700,23.3933055556,0
Seita.3G086100,9.89082333333,0
Seita.3G086500,36.6842111111,0
Seita.3G088100,16.6433336111,0
Seita.3G089700,19.8056305556,0
Seita.3G090200,2.28053194444,0
Seita.3G090900,16.5260833333,0
Seita.3G094700,3.34569194444,0
Seita.3G095000,132.752861111,0
Seita.3G096200,4.57461611111,0
Seita.3G096300,1.96425194444,0
Seita.3G099200,47.6382444444,0
Seita.3G100600,18.8043388889,0
Seita.3G101100,8.68583305556,0
Seita.3G103100,19.9554,0
Seita.3G104100,16.6045555556,0
Seita.3G104800,12.6583702778,0
Seita.3G107700,15.7909027778,0
Seita.3G108600,4.63529055556,0
Seita.3G111100,8.49722777778,0
Seita.3G113100,11.2451927778,0
Seita.3G113300,69.5620861111,0
Seita.3G114500,15.2005944444,0
Seita.3G114600,24.9308472222,0
Seita.3G115200,40.6407416667,0
Seita.3G115600,4.07977611111,0
Seita.3G117400,11.8270563889,0
Seita.3G117500,96.8023333333,0
Seita.3G119100,127.013611111,0
Seita.3G119600,11.3068097222,0
Seita.3G119800,11.835625,0
Seita.3G119900,24.0037055556,0
Seita.3G121100,25.8740777778,0
Seita.3G121700,29.1013694444,0
Seita.3G122000,35.713275,0
Seita.3G122300,31.252725,0
Seita.3G123200,6.70029722222,0
Seita.3G124100,48.9766222222,0
Seita.3G124400,29.6993361111,0
Seita.3G128000,10.6835122222,0
Seita.3G129000,17.055875,0
Seita.3G132000,10.9701513889,0
Seita.3G132100,46.6000055556,0
Seita.3G134400,23.0415805556,0
Seita.3G134500,12.8721972222,0
Seita.3G135300,2.96576861111,0
Seita.3G137600,219.743388889,0
Seita.3G138000,4.20504416667,0
Seita.3G138900,6.26213944444,0
Seita.3G139900,1.0091445,0
Seita.3G145500,163.212555556,0
Seita.3G145600,36.9902222222,0
Seita.3G145900,27.0815138889,0
Seita.3G148300,12.0086505556,0
Seita.3G149100,22.7306777778,0
Seita.3G149300,14.2896555556,0
Seita.3G151700,5.82004083333,0
Seita.3G152400,47.9121694444,0
Seita.3G152600,8.41406638889,0
Seita.3G152700,9.99291,0
Seita.3G153800,34.9621166667,0
Seita.3G154300,11.2058716667,0
Seita.3G154600,66.6786611111,0
Seita.3G154800,190.996805556,0
Seita.3G155500,253.356694444,0
Seita.3G156900,9.81861166667,0
Seita.3G157700,5.39653361111,0
Seita.3G159600,6.38184694444,0
Seita.3G160600,107.061438889,0
Seita.3G161000,61.5157777778,0
Seita.3G161400,35.1668388889,0
Seita.3G161700,9.32890583333,0
Seita.3G162300,17.1674666667,0
Seita.3G163700,12.1735866667,0
Seita.3G163900,13.6574566667,0
Seita.3G164300,92.0664444444,0
Seita.3G164500,15.7142,0
Seita.3G165300,117.892783333,0
Seita.3G165400,47.7077222222,0
Seita.3G166500,6.37996722222,0
Seita.3G167100,13.3867155556,0
Seita.3G167400,16.2746777778,0
Seita.3G167900,1.48036227778,0
Seita.3G168700,7.74208111111,0
Seita.3G169000,35.2734194444,0
Seita.3G169800,7.79729638889,0
Seita.3G169800,7.79729638889,0
Seita.3G170100,25.7167222222,0
Seita.3G170500,24.9672638889,0
Seita.3G170600,16.0674138889,0
Seita.3G172400,22.5204805556,0
Seita.3G173900,38.9705472222,0
Seita.3G174400,7.0800125,0
Seita.3G175500,33.0074805556,0
Seita.3G176000,27.0210388889,0
Seita.3G176200,5.83707055556,0
Seita.3G178100,36.116775,0
Seita.3G178300,100.547622222,0
Seita.3G181500,22.6700888889,0
Seita.3G181800,3.8046,0
Seita.3G182800,19.6141416667,0
Seita.3G183400,3.49813194444,0
Seita.3G183500,5.49145888889,0
Seita.3G183800,8.67164166667,0
Seita.3G183900,13.8232444444,0
Seita.3G184200,25.6797083333,0
Seita.3G184800,83.6374444444,0
Seita.3G185000,44.6877916667,0
Seita.3G185900,28.5504194444,0
Seita.3G186400,15.7104888889,0
Seita.3G187600,50.8505722222,0
Seita.3G188000,8.06176666667,0
Seita.3G188500,4.54572972222,0
Seita.3G189500,15.1985344444,0
Seita.3G190200,11.7707169444,0
Seita.3G191700,4.32479888889,0
Seita.3G192100,7.68252416667,0
Seita.3G193400,7.25721055556,0
Seita.3G193600,27.9507444444,0
Seita.3G193900,40.8669833333,0
Seita.3G196500,165.093277778,0
Seita.3G198000,7.59157972222,0
Seita.3G198200,30.8704472222,0
Seita.3G198500,119.716027778,0
Seita.3G198700,9.5763175,0
Seita.3G198800,9.99641527778,0
Seita.3G198900,34.8451305556,0
Seita.3G199800,246.065555556,0
Seita.3G200100,37.3185611111,0
Seita.3G205000,317.949305556,0
Seita.3G205200,22.5885055556,0
Seita.3G206800,16.5748761111,0
Seita.3G210000,52.0098027778,0
Seita.3G211600,27.3685666667,0
Seita.3G211700,25.58045,0
Seita.3G211800,4.83933944444,0
Seita.3G211900,8.03524194444,0
Seita.3G212600,12.8798305556,0
Seita.3G213400,144.4697,0
Seita.3G213700,8.615815,0
Seita.3G214400,29.415175,0
Seita.3G215900,122.106138889,0
Seita.3G216100,48.9758666667,0
Seita.3G217600,3.6984975,0
Seita.3G220100,19.6609583333,0
Seita.3G220300,24.6458027778,0
Seita.3G221300,12.1010288889,0
Seita.3G221700,4.45830583333,0
Seita.3G222000,15.6785388889,0
Seita.3G222400,5.60241861111,0
Seita.3G222700,6.34782416667,0
Seita.3G223600,5.65435305556,0
Seita.3G224100,102.919547222,0
Seita.3G224900,13.5588122222,0
Seita.3G225300,19.9505555556,0
Seita.3G228300,53.6038611111,0
Seita.3G230600,22.9353833333,0
Seita.3G230900,55.6828277778,0
Seita.3G231000,40.6731833333,0
Seita.3G231400,3.79125416667,0
Seita.3G232800,40.8899361111,0
Seita.3G235600,4.63697055556,0
Seita.3G236400,10.8528288889,0
Seita.3G236900,5.92953944444,0
Seita.3G238000,34.2876888889,0
Seita.3G238500,37.3253222222,0
Seita.3G238600,39.6633472222,0
Seita.3G239500,89.2423416667,0
Seita.3G240100,39.3175722222,0
Seita.3G240400,19.3701916667,0
Seita.3G240700,15.5777997222,0
Seita.3G244700,56.5009694444,0
Seita.3G244800,10.7856155556,0
Seita.3G245400,8.88625694444,0
Seita.3G246000,10.3114830556,0
Seita.3G246500,15.25735,0
Seita.3G248500,106.387752778,0
Seita.3G249300,188.398472222,0
Seita.3G249500,20.9351194444,0
Seita.3G249900,13.3982702778,0
Seita.3G250100,13.6252102778,0
Seita.3G252300,24.752525,0
Seita.3G252500,17.4383527778,0
Seita.3G252600,1.65307483333,0
Seita.3G253100,23.9674555556,0
Seita.3G253700,4.27240722222,0
Seita.3G254900,8.97777944444,0
Seita.3G255000,13.6916313889,0
Seita.3G256700,10.8575663889,0
Seita.3G257000,32.72495,0
Seita.3G257700,8.01837111111,0
Seita.3G258000,107.694697222,0
Seita.3G258100,354.594111111,0
Seita.3G259100,98.9738027778,0
Seita.3G259200,19.4901472222,0
Seita.3G259700,13.6526319444,0
Seita.3G261200,11.3988672222,0
Seita.3G264100,8.82542027778,0
Seita.3G264400,3.75102444444,0
Seita.3G264800,114.263558333,0
Seita.3G264900,72.2836861111,0
Seita.3G267000,64.7012833333,0
Seita.3G267200,16.3086083333,0
Seita.3G268400,66.5334777778,0
Seita.3G268900,13.9784725,0
Seita.3G269600,2076.89333333,0
Seita.3G269900,11.6353136111,0
Seita.3G271900,4.47192333333,0
Seita.3G272400,68.4371555556,0
Seita.3G272500,11.8944813889,0
Seita.3G273100,4.13223277778,0
Seita.3G276000,12.6543861111,0
Seita.3G276200,254.14725,0
Seita.3G277200,1.05329163889,0
Seita.3G277800,109.175686111,0
Seita.3G278300,13.4999361111,0
Seita.3G279200,13.8437427778,0
Seita.3G280500,70.4181861111,0
Seita.3G280900,18.7211722222,0
Seita.3G287200,8.16933111111,0
Seita.3G288700,11.5360144444,0
Seita.3G289400,27.5174916667,0
Seita.3G290100,4.28088972222,0
Seita.3G291800,13.5007016667,0
Seita.3G292100,5.63211555556,0
Seita.3G292700,30.0298944444,0
Seita.3G295400,2.37475611111,0
Seita.3G298700,11.6128416667,0
Seita.3G299000,20.6864916667,0
Seita.3G299700,10.7287183333,0
Seita.3G299900,62.856025,0
Seita.3G300300,2.34539944444,0
Seita.3G300800,26.9210666667,0
Seita.3G302100,23.1215166667,0
Seita.3G302600,25.3804083333,0
Seita.3G306100,262.681694444,0
Seita.3G307600,2.50775,0
